,fanfooty_player_id,afl_player_id,first_name,surname,afl_team,status,jumper_number,birth_date,height,weight,state_of_origin,recruited_from,game,goals,Full Name,SC Player ID,First Name,Last Name,Pos1,Pos2,Team,Playing Next,In 2 Rds,In 3 Rds,Owner,Waiver,Free Agent,Status,Total Pts,Matches,Rd Pts,Avg,Avg 3,Avg 5,Status Comment,Player Note,Alternative Name
491,49008,1005729,Tarryn,Thomas,North Melbourne,senior,26,25/03/2000,187,68,TAS,North Launceston,15,"15""",Tarryn Thomas,532,Tarryn,Thomas,MID,,NTH,,,,,Tue 27th 4am,,waiver,1252,20,37,62.6,49.67,53.6,,,
572,48141,1002227,Jack,Higgins,Richmond,senior,13,19/03/1999,178,77,VIC,Oakleigh Chargers,33,"24""",Jack Higgins,613,Jack,Higgins,FWD,,RIC,,,,,Tue 27th 4am,,waiver,859,13,0,66.08,49.67,62,,,
787,42244,291797,Matthew,Buntine,GWS,senior,21,19/10/1993,189,84,VIC,Dandenong Stingrays,59,"3""",Matthew Buntine,370,Matt,Buntine,DEF,0,GWS,,,,,Tue 27th 4am,,waiver,473,9,0,52.56,49.67,52.8,,,Matt Buntine
205,49107,994073,Tom,Jok,Essendon,rookie,46,1/01/1997,193,80,VIC,Collingwood VFL,,"""",Tom Jok,203,Thomas,Jok,MID,0,ESS,,,,,Tue 27th 4am,,waiver,49,1,49,49,49,49,,,Thomas Jok
511,49024,1006121,Zak,Butters,Port Adelaide,senior,18,8/09/2000,178,70,VIC,Western Jets,16,"11""",Zak Butters,552,Zak,Butters,MID,,PTA,,,,,Tue 27th 4am,,waiver,1150,19,0,60.53,49,53.6,A couple of goals helped Butters to his 67 points. His 13 touches came at only 53% efficiency so as he builds on that his score will improve.,,
578,43070,294592,Kamdyn,McIntosh,Richmond,senior,33,3/04/1994,192,91,WA,Peel Thunder,90,"26""",Kamdyn McIntosh,619,Kamdyn,McIntosh,MID,,RIC,,,,,Tue 27th 4am,,waiver,1013,16,0,63.31,49,55.4,,,
659,2137,240226,Kieren,Jack,Sydney,senior,15,28/06/1987,177,77,NSW,NSW-ACT Rams,251,"165""",Kieren Jack,697,Kieren,Jack,FWD,MID,SYD,,,,,Tue 27th 4am,,waiver,407,8,46,50.88,49,45.2,,,
719,48211,1008280,Ed,Richards,Western Bulldogs,senior,20,3/07/1999,185,78,VIC,Oakleigh Chargers,35,"14""",Ed Richards,754,Ed,Richards,DEF,,WBD,,,,,Tue 27th 4am,,waiver,925,19,36,48.68,49,49.6,,,
450,47110,294823,Tim,Smith,Melbourne,senior,38,20/02/1991,192,94,VIC,Casey Scorpions,12,"10""",Tim Smith,491,Timothy,Smith,FWD,0,MEL,,,,,Tue 27th 4am,,waiver,404,7,0,57.71,48.67,59.2,,,Timothy Smith
576,45062,298358,Oleg,Markov,Richmond,senior,31,8/05/1995,188,78,SA,North Adelaide,17,"3""",Oleg Markov,617,Oleg,Markov,DEF,,RIC,,,,,Tue 27th 4am,,waiver,97,2,0,48.5,48.5,48.5,,,
356,41006,291357,Gary,Rohan,Geelong,senior,23,7/06/1991,189,91,VIC,Geelong Falcons,120,"116""",Gary Rohan,354,Gary,Rohan,FWD,,GEE,,,,,Tue 27th 4am,,waiver,1090,18,55,60.56,48.33,47.8,,,
50,41028,280863,Ryan,Bastinac,Brisbane Lions,senior,4,22/06/1991,184,81,VIC,Dandenong Stingrays,164,"93""",Ryan Bastinac,51,Ryan,Bastinac,MID,,BRL,,,,,Tue 27th 4am,,waiver,144,3,0,48,48,48,,,
87,42162,291550,Josh,Walker,Brisbane Lions,senior,14,12/11/1992,196,101,VIC,Geelong Falcons,83,"69""",Josh Walker,88,Josh,Walker,DEF,,BRL,,,,,Tue 27th 4am,,waiver,700,11,0,63.64,48,43.6,,,
104,49141,296200,Michael,Gibbons,Carlton,senior,40,8/01/1994,178,78,VIC,Williamstown,17,"11""",Michael Gibbons,816,Michael,Gibbons,MID,,CAR,,,,,Tue 27th 4am,,waiver,1244,21,0,59.24,48,69.2,Gibbons only got to 35 from his 11 touches and 3 tackles. We didn't expect him to be a high scorer but he did his role and we expect him to hold his spot. He is a slow burn for us so don't lose faith just yet.,,
112,39650,261230,Matthew,Lobbe,Carlton,senior,27,12/02/1989,200,96,VIC,Eastern Ranges,100,"22""",Matthew Lobbe,111,Matthew,Lobbe,RUC,,CAR,,,,,Tue 27th 4am,,waiver,96,2,0,48,48,48,,,
452,49071,999391,Tom,Sparrow,Melbourne,senior,32,31/05/2000,183,83,SA,South Adelaide,2,"1""",Tom Sparrow,493,Tom,Sparrow,MID,,MEL,,,,,Tue 27th 4am,,waiver,96,2,0,48,48,48,,,
693,45042,991939,Zaine,Cordy,Western Bulldogs,senior,12,27/10/1996,193,86,VIC,Geelong Falcons,64,"8""",Zaine Cordy,729,Zaine,Cordy,DEF,,WBD,,,,,Tue 27th 4am,,waiver,1116,22,50,50.73,48,45,,,
510,46017,992128,Ryan,Burton,Port Adelaide,senior,3,31/01/1997,191,90,SA,North Adelaide,61,"9""",Ryan Burton,551,Ryan,Burton,DEF,,PTA,,,,Man of Steele,,,owner,1184,16,49,74,47.67,66,,,
186,47066,1005721,Josh,Begley,Essendon,senior,16,3/07/1998,188,94,VIC,Eastern Ranges,14,"14""",Josh Begley,184,Josh,Begley,FWD,,ESS,,,,,Tue 27th 4am,,waiver,426,8,56,53.25,47.33,55.8,,,
421,40117,270653,Jeff,Garlett,Melbourne,senior,36,3/08/1989,180,75,WA,Swan Districts,185,"321""",Jeff Garlett,463,Jeff,Garlett,FWD,,MEL,,,,,Tue 27th 4am,,waiver,362,7,0,51.71,47.33,52.6,,,
568,47094,998218,Ryan,Garthwaite,Richmond,senior,42,30/06/1998,192,84,VIC,Murray Bushrangers,9,"0""",Ryan Garthwaite,609,Ryan,Garthwaite,DEF,,RIC,,,,,Tue 27th 4am,,waiver,350,7,0,50,47.33,49.6,,,
656,47071,997100,Will,Hayward,Sydney,senior,9,26/10/1998,185,75,SA,North Adelaide,53,"62""",Will Hayward,694,Will,Hayward,FWD,,SYD,,,,,Tue 27th 4am,,waiver,761,13,0,58.54,47.33,57.2,,,
172,39501,240232,Ben,Reid,Collingwood,senior,20,29/04/1989,196,98,VIC,Murray,148,"69""",Ben Reid,170,Ben,Reid,FWD,,COL,,,,,Tue 27th 4am,,waiver,455,7,0,65,47,66,,,
174,44011,295012,Matthew,Scharenberg,Collingwood,senior,12,18/09/1995,191,88,SA,Glenelg,33,"0""",Matthew Scharenberg,172,Matthew,Scharenberg,DEF,,COL,,,,,Tue 27th 4am,,waiver,392,7,16,56,47,56.8,,,
189,47020,998109,Dylan,Clarke,Essendon,senior,37,6/09/1998,187,85,VIC,Eastern Ranges,8,"0""",Dylan Clarke,187,Dylan,Clarke,MID,,ESS,,,,,Tue 27th 4am,,waiver,713,11,36,64.82,47,56.6,,,
198,47041,996232,Matt,Guelfi,Essendon,senior,35,14/08/1997,184,79,WA,Claremont,30,"8""",Matt Guelfi,196,Matt,Guelfi,MID,,ESS,,,,,Tue 27th 4am,,waiver,954,17,0,56.12,47,54.6,,,
233,49089,296371,Brett,Bewley,Fremantle,senior,34,14/04/1995,186,85,VIC,Williamstown,6,"1""",Brett Bewley,231,Brett,Bewley,MID,,FRE,,,,,Tue 27th 4am,,waiver,362,7,0,51.71,47,53.2,Bewley didn't give us anything to get excited about in the JLT with 48 and 16. With Ross as a coach it makes me even more nervous.,,
312,46084,998511,Joshua,Schoenfeld,Gold Coast,senior,36,3/07/1997,186,75,WA,Peel Thunder,15,"5""",Joshua Schoenfeld,310,Josh,Schoenfeld,MID,0,GCS,,,,,Tue 27th 4am,,waiver,47,1,0,47,47,47,,,Josh Schoenfeld
681,45060,297107,James,Rose,Sydney,senior,1,16/04/1996,185,85,SA,Sturt,13,"7""",James Rose,718,James,Rose,FWD,,SYD,,,,,Tue 27th 4am,,waiver,255,5,0,51,47,51,,,
230,40068,260069,Hayden,Ballantyne,Fremantle,senior,1,16/07/1987,173,79,WA,Peel Thunder,168,"253""",Hayden Ballantyne,228,Hayden,Ballantyne,FWD,,FRE,,,,,Tue 27th 4am,,waiver,140,3,0,46.67,46.67,46.67,,,
277,48089,1008882,Charlie,Ballard,Gold Coast,senior,10,23/07/1999,196,82,SA,Sturt,28,"1""",Charlie Ballard,275,Charlie,Ballard,DEF,,GCS,,,,,Tue 27th 4am,,waiver,1260,21,33,60,46.67,56.8,,,
418,49144,1006106,Kyle,Dunkley,Melbourne,senior,48,20/06/2000,185,84,VIC,Gippsland Power,2,"1""",Kyle Dunkley,827,Kyle,Dunkley,MID,,MEL,,,,,Tue 27th 4am,,waiver,239,5,0,47.8,46.67,47.8,,,
459,46007,993806,Sam,Weideman,Melbourne,senior,26,26/06/1997,195,94,VIC,Eastern Ranges,31,"27""",Sam Weideman,500,Sam,Weideman,FWD,,MEL,,,,,Tue 27th 4am,,waiver,647,11,0,58.82,46.67,51.6,,,
622,44019,990548,Jonathon,Marsh,St Kilda,senior,43,17/10/1995,191,89,WA,East Fremantle,20,"1""",Jonathon Marsh,821,Jonathon,Marsh,DEF,,STK,,,,,Tue 27th 4am,,waiver,253,5,0,50.6,46.67,50.6,,,
45,47029,998268,Jacob,Allison,Brisbane Lions,rookie,19,16/04/1998,193,82,QLD,Brisbane Academy,10,"2""",Jacob Allison,46,Jacob,Allison,DEF,,BRL,,,,,Tue 27th 4am,,waiver,93,2,0,46.5,46.5,46.5,,,
775,39644,294650,Josh,Smith,West Coast,senior,45,2/01/1994,180,80,QLD,Redland,34,"7""",Josh Smith,809,Josh,Smith,FWD,,WCE,,,,,Tue 27th 4am,,waiver,93,2,0,46.5,46.5,46.5,,,
16,47082,1005199,Elliott,Himmelberg,Adelaide,senior,34,4/06/1998,198,89,QLD,Redlands,8,"9""",Elliott Himmelberg,17,Elliott,Himmelberg,FWD,,ADE,,,,,Tue 27th 4am,,waiver,398,7,0,56.86,46.33,56,,,
31,48233,1000998,Lachlan,Murphy,Adelaide,senior,44,4/12/1998,173,74,SA,Adelaide FC,28,"28""",Lachlan Murphy,32,Lachlan,Murphy,FWD,,ADE,,,,,Tue 27th 4am,,waiver,1144,21,0,54.48,46,49,,,
204,40005,270935,Michael,Hurley,Essendon,senior,18,1/06/1990,193,92,VIC,Northern Knights,176,"108""",Michael Hurley,202,Michael,Hurley,DEF,,ESS,,,,,Tue 27th 4am,,waiver,1435,18,48,79.72,46,59.6,,,
467,48004,1002267,Luke,Davies-Uniacke,North Melbourne,senior,9,8/06/1999,187,85,VIC,Dandenong Stingrays,19,"5""",Luke Davies-Uniacke,508,Luke,Davies-Uniacke,MID,,NTH,,,,,Tue 27th 4am,,waiver,882,14,0,63,46,52.2,,,
263,44084,298409,Alex,Pearce,Fremantle,senior,25,9/06/1995,200,98,TAS,Devonport,53,"3""",Alex Pearce,261,Alex,Pearce,DEF,,FRE,,,,,Tue 27th 4am,,waiver,603,11,0,54.82,45.67,50,,,
428,40024,281280,Neville,Jetta,Melbourne,senior,39,12/02/1990,180,81,WA,Swan Districts,147,"24""",Neville Jetta,470,Neville,Jetta,DEF,,MEL,,,,,Tue 27th 4am,,waiver,349,7,0,49.86,45.67,53,,,
522,48147,998321,Joel,Garner,Port Adelaide,senior,27,21/05/1999,184,83,VIC,Eastern Ranges,3,"0""",Joel Garner,563,Joel,Garner,DEF,,PTA,,,,,Tue 27th 4am,,waiver,202,4,0,50.5,45.67,50.5,,,
107,46009,1001398,Matthew,Kennedy,Carlton,senior,7,6/04/1997,188,89,NSW,Collingullie,37,"18""",Matthew Kennedy,106,Matthew,Kennedy,MID,,CAR,,,,,Tue 27th 4am,,waiver,570,10,70,57,45.33,57.4,,,
588,49077,1006133,Jack,Ross,Richmond,senior,27,3/09/2000,186,85,VIC,Oakleigh Chargers,5,"1""",Jack Ross,629,Jack,Ross,MID,,RIC,,,,,Tue 27th 4am,,waiver,438,7,0,62.57,45.33,58.8,,,
763,45051,298298,Jackson,Nelson,West Coast,senior,30,15/03/1996,187,82,VIC,Geelong Falcons,48,"1""",Jackson Nelson,797,Jackson,Nelson,DEF,,WCE,,,,,Tue 27th 4am,,waiver,551,11,56,50.09,45.33,56,,,
100,48002,1002256,Paddy,Dow,Carlton,senior,2,16/10/1999,185,78,VIC,Bendigo Pioneers,36,"13""",Paddy Dow,100,Paddy,Dow,FWD,MID,CAR,,,,,Tue 27th 4am,,waiver,1034,19,47,54.42,45,42.4,,,
243,48044,1002372,Hugh,Dixon,Fremantle,senior,17,26/02/1999,195,90,TAS,Kingborough Tigers,0,"0""",Hugh Dixon,241,Hugh,Dixon,FWD,,FRE,,,,,Tue 27th 4am,,waiver,45,1,45,45,45,45,,,
587,46056,1000981,Daniel,Rioli,Richmond,senior,17,16/04/1997,179,75,NT,St Mary's,69,"63""",Daniel Rioli,628,Daniel,Rioli,FWD,,RIC,,,,,Tue 27th 4am,,waiver,1126,19,57,59.26,45,53.8,,,
199,49099,1008190,Brayden,Ham,Essendon,senior,33,25/04/1999,180,65,VIC,Geelong Falcons,2,"1""",Brayden Ham,197,Brayden,Ham,FWD,,ESS,,,,,Tue 27th 4am,,waiver,178,4,46,44.5,44.67,44.5,,,
228,40031,270951,David,Zaharakis,Essendon,senior,11,21/02/1990,180,75,VIC,Northern Knights,203,"125""",David Zaharakis,226,David,Zaharakis,MID,,ESS,,,,,Tue 27th 4am,,waiver,1579,20,0,78.95,44.67,51.4,,,
231,48228,998180,Bailey,Banfield,Fremantle,senior,41,26/02/1998,188,87,WA,Claremont,24,"5""",Bailey Banfield,229,Bailey,Banfield,FWD,MID,FRE,,,,,Tue 27th 4am,,waiver,382,7,62,54.57,44.67,49,,,
524,44125,290722,Sam,Gray,Port Adelaide,senior,46,1/02/1992,176,78,SA,Port Adelaide (SANFL),91,"81""",Sam Gray,565,Sam,Gray,FWD,,PTA,,,,,Tue 27th 4am,,waiver,1424,20,41,71.2,44.67,60.4,,,
629,48105,1004985,Ben,Paton,St Kilda,senior,33,19/10/1998,186,77,VIC,Murray Bushrangers,13,"4""",Ben Paton,667,Ben,Paton,DEF,,STK,,,,,Tue 27th 4am,,waiver,752,13,0,57.85,44.67,47,,,
799,48221,1004286,Zac,Giles-Langdon,GWS,senior,17,13/11/1993,175,75,WA,Claremont,24,"21""",Zac Giles-Langdon,392,Zac,Langdon,FWD,0,GWS,,,,,Tue 27th 4am,,waiver,134,3,0,44.67,44.67,44.67,,,Zac Langdon
745,49054,1005793,Jarrod,Cameron,West Coast,senior,39,3/05/2000,180,69,WA,Swan Districts,5,"10""",Jarrod Cameron,779,Jarrod,Cameron,MID,FWD,WCE,,,,,Tue 27th 4am,,waiver,399,7,0,57,44.33,60.8,,,
55,47063,994047,Cedric,Cox,Brisbane Lions,senior,20,19/08/1997,181,79,VIC,North Ballarat Rebels,12,"3""",Cedric Cox,56,Cedric,Cox,DEF,,BRL,,,,,Tue 27th 4am,,waiver,44,1,44,44,44,44,,,
720,42392,291814,Fletcher,Roberts,Western Bulldogs,senior,18,3/06/1993,196,90,VIC,Sandringham Dragons,50,"0""",Fletcher Roberts,755,Fletcher,Roberts,DEF,,WBD,,,,,Tue 27th 4am,,waiver,88,2,0,44,44,44,,,
217,39627,261314,David,Myers,Essendon,senior,23,30/06/1989,191,88,WA,Perth,122,"40""",David Myers,216,David,Myers,MID,,ESS,,,,,Tue 27th 4am,,waiver,360,7,0,51.43,43.67,49.8,,,
238,41036,280988,Travis,Colyer,Fremantle,senior,33,24/08/1991,175,75,WA,Claremont,97,"59""",Travis Colyer,236,Travis,Colyer,FWD,MID,FRE,,,,,Tue 27th 4am,,waiver,538,10,0,53.8,43.67,46,,,
320,42113,290546,Aaron,Young,Gold Coast,senior,15,6/12/1992,189,83,VIC,Eastern Ranges,99,"82""",Aaron Young,318,Aaron,Young,FWD,,GCS,,,,,Tue 27th 4am,,waiver,87,2,60,43.5,43.5,43.5,,,
520,45147,991773,Billy,Frampton,Port Adelaide,senior,14,20/11/1996,200,96,WA,South Fremantle,3,"4""",Billy Frampton,561,Billy,Frampton,RUC,,PTA,,,,,Tue 27th 4am,,waiver,87,2,0,43.5,43.5,43.5,,,
130,46054,1001028,Jack,Silvagni,Carlton,senior,1,17/12/1997,191,89,VIC,Oakleigh Chargers,55,"43""",Jack Silvagni,129,Jack,Silvagni,DEF,FWD,CAR,,,,Barbeques Treloar,,,owner,1018,17,17,59.88,43.33,55.6,,,
11,47024,998106,Jordan,Gallucci,Adelaide,senior,7,4/05/1998,182,78,VIC,Eastern Ranges,27,"19""",Jordan Gallucci,12,Jordan,Gallucci,FWD,,ADE,,,,,Tue 27th 4am,,waiver,497,10,0,49.7,42.67,56.2,,,
433,44005,296209,Kade,Kolodjashnij,Melbourne,senior,16,9/08/1995,190,85,TAS,Launceston,80,"14""",Kade Kolodjashnij,475,Kade,Kolodjashnij,DEF,,MEL,,,,,Tue 27th 4am,,waiver,85,2,0,42.5,42.5,42.5,,,
686,43053,294663,Jackson,Thurlow,Sydney,senior,6,28/03/1994,190,87,TAS,Launceston,55,"11""",Jackson Thurlow,723,Jackson,Thurlow,MID,,SYD,,,,,Tue 27th 4am,,waiver,546,9,0,60.67,42.33,53.8,,,
103,45021,990424,Jarrod,Garlett,Carlton,senior,21,18/08/1996,181,72,WA,South Fremantle,30,"15""",Jarrod Garlett,103,Jarrod,Garlett,FWD,,CAR,,,,,Tue 27th 4am,,waiver,84,2,0,42,42,42,,,
119,48108,1002259,Lochie,O'Brien,Carlton,senior,4,18/09/1999,184,77,VIC,Bendigo Pioneers,30,"8""",Lochie O'Brien,118,Lochie,O'Brien,MID,,CAR,,,,,Tue 27th 4am,,waiver,762,17,46,44.82,42,41.2,,,
423,47078,1001449,Mitch,Hannan,Melbourne,senior,19,9/04/1994,189,81,VIC,Footscray VFL,41,"48""",Mitch Hannan,465,Mitch,Hannan,FWD,,MEL,,,,,Tue 27th 4am,,waiver,247,6,0,41.17,42,41.4,,,
777,47015,998414,Daniel,Venables,West Coast,senior,18,19/11/1998,185,82,VIC,Western Jets,21,"11""",Daniel Venables,811,Daniel,Venables,FWD,,WCE,,,,,Tue 27th 4am,,waiver,287,6,0,47.83,42,43.4,,,
116,46018,1000953,Harry,McKay,Carlton,senior,10,24/12/1997,200,95,VIC,Gippsland Power,30,"46""",Harry McKay,115,Harry,McKay,FWD,,CAR,,,,,Tue 27th 4am,,waiver,1233,20,25,61.65,41.67,47.8,,,
734,49105,1004909,Lachie,Young,Western Bulldogs,senior,40,6/04/1999,190,82,VIC,Mt Eliza,6,"0""",Lachie Young,768,Lachlan,Young,DEF,0,WBD,,,,,Tue 27th 4am,,waiver,269,6,0,44.83,41.67,45.4,,,Lachlan Young
782,48210,1004894,Aiden,Bonar,GWS,senior,10,8/03/1999,189,86,VIC,Dandenong Stingrays,4,"5""",Aiden Bonar,365,Aiden,Bonar,MID,FWD,GWS,,,,,Tue 27th 4am,,waiver,83,2,0,41.5,41.5,41.5,,,
313,42309,294643,Alex,Sexton,Gold Coast,senior,6,3/12/1993,186,82,QLD,Redland,114,"102""",Alex Sexton,311,Alex,Sexton,FWD,,GCS,,,,,Tue 27th 4am,,waiver,1204,22,68,54.73,41.33,47.2,,,
702,45152,298277,Billy,Gowers,Western Bulldogs,senior,26,10/06/1996,188,83,VIC,Oakleigh Chargers,30,"39""",Billy Gowers,737,Billy,Gowers,FWD,,WBD,,,,,Tue 27th 4am,,waiver,486,10,0,48.6,41.33,42.2,,,
295,46125,996064,Jesse,Joyce,Gold Coast,senior,38,17/08/1997,191,90,QLD,Palm Beach Currumbin,62,"2""",Jesse Joyce,293,Jesse,Joyce,DEF,,GCS,,,,,Tue 27th 4am,,waiver,963,16,0,60.19,41,57.2,,,
427,44109,994385,Jayden,Hunt,Melbourne,senior,29,3/04/1995,187,85,VIC,Brighton Grammar,64,"29""",Jayden Hunt,469,Jayden,Hunt,DEF,,MEL,,,,,Tue 27th 4am,,waiver,1227,21,35,58.43,41,42.4,,,
75,44031,297504,Daniel,McStay,Brisbane Lions,senior,25,24/06/1995,195,94,VIC,Eastern Ranges,96,"70""",Daniel McStay,76,Daniel,McStay,FWD,,BRL,,,,,Tue 27th 4am,,waiver,1236,22,26,56.18,40.67,47.8,,,
628,49080,1000267,Matthew,Parker,St Kilda,senior,34,25/01/1996,187,79,WA,South Fremantle,16,"15""",Matthew Parker,666,Matthew,Parker,FWD,,STK,,,,,Tue 27th 4am,,waiver,910,17,0,53.53,40.67,49.8,Parker did exactly what we hoped. He got himself plenty of the footy with 17 possessions and he also kicked a couple of goals. He should make us some great cash if he can do this for a few weeks.,,
670,41035,291307,Daniel,Menzel,Sydney,senior,2,13/09/1991,190,90,SA,Central District,76,"138""",Daniel Menzel,707,Daniel,Menzel,FWD,,SYD,,,,,Tue 27th 4am,,waiver,320,7,12,45.71,40.67,47.8,,,
755,41025,281052,Mark,Hutchings,West Coast,senior,34,25/05/1991,181,87,WA,East Perth,109,"46""",Mark Hutchings,789,Mark,Hutchings,MID,,WCE,,,,,Tue 27th 4am,,waiver,808,16,0,50.5,40.67,40.6,,,
519,48101,1002253,Kane,Farrell,Port Adelaide,senior,24,17/03/1999,182,74,VIC,Bendigo Pioneers,12,"17""",Kane Farrell,560,Kane,Farrell,FWD,,PTA,,,,,Tue 27th 4am,,waiver,340,7,0,48.57,40.33,43.2,,,
296,49002,1006144,Ben,King,Gold Coast,senior,34,7/07/2000,201,85,VIC,Sandringham Dragons,9,"6""",Ben King,294,Ben,King,FWD,,GCS,,,,,Tue 27th 4am,,waiver,580,14,31,41.43,40,56.4,,,
625,45044,298265,Daniel,McKenzie,St Kilda,senior,36,17/05/1996,184,77,VIC,Oakleigh Chargers,48,"3""",Daniel McKenzie,663,Daniel,McKenzie,DEF,,STK,,,,,Tue 27th 4am,,waiver,776,15,0,51.73,40,39.4,,,
723,45151,992054,Roarke,Smith,Western Bulldogs,senior,37,11/09/1996,182,80,VIC,Calder Cannons,17,"4""",Roarke Smith,758,Roarke,Smith,DEF,,WBD,,,,,Tue 27th 4am,,waiver,264,5,0,52.8,40,52.8,,,
771,39554,261214,Will,Schofield,West Coast,senior,31,24/01/1989,196,96,VIC,Geelong Falcons,185,"22""",Will Schofield,805,Will,Schofield,DEF,,WCE,,,,,Tue 27th 4am,,waiver,536,12,0,44.67,40,43,,,
642,49095,295015,Robbie,Young,St Kilda,senior,41,2/03/1995,179,75,SA,North Adelaide,3,"2""",Robbie Young,680,Robert,Young,FWD,0,STK,,,,,Tue 27th 4am,,waiver,119,3,0,39.67,39.67,39.67,,,Robert Young
15,42090,290228,Kyle,Hartigan,Adelaide,senior,15,11/07/1991,195,98,VIC,Werribee  ,97,"1""",Kyle Hartigan,16,Kyle,Hartigan,DEF,,ADE,,,,,Tue 27th 4am,,waiver,837,19,0,44.05,39.33,43,,,
127,48124,1004767,Angus,Schumacher,Carlton,senior,19,16/03/1999,191,79,VIC,Bendigo Pioneers,0,"0""",Angus Schumacher,126,Angus,Schumacher,DEF,,CAR,,,,,Tue 27th 4am,,waiver,39,1,0,39,39,39,,,
249,40017,280336,Stephen,Hill,Fremantle,senior,32,1/05/1990,183,82,WA,West Perth,205,"110""",Stephen Hill,247,Stephen,Hill,DEF,,FRE,,,,,Tue 27th 4am,,waiver,117,3,0,39,39,39,,,
715,1531,250712,Dale,Morris,Western Bulldogs,senior,38,29/12/1982,190,91,VIC,Werribee,251,"3""",Dale Morris,750,Dale,Morris,DEF,,WBD,,,,,Tue 27th 4am,,waiver,39,1,0,39,39,39,,,
807,40145,290314,Lachlan,Keeffe,GWS,senior,25,14/04/1990,204,101,QLD,Queensland under 18s,52,"11""",Lachlan Keeffe,389,Lachlan,Keeffe,DEF,,GWS,,,,,Tue 27th 4am,,waiver,452,9,36,50.22,39,43,,,
136,47088,998167,Tom,Williamson,Carlton,senior,31,12/12/1998,188,80,VIC,North Ballarat Rebels,17,"1""",Tom Williamson,135,Tom,Williamson,DEF,,CAR,,,,,Tue 27th 4am,,waiver,77,2,0,38.5,38.5,38.5,,,
530,45129,993480,Dougal,Howard,Port Adelaide,senior,32,25/03/1996,199,92,VIC,Murray Bushrangers,44,"12""",Dougal Howard,571,Dougal,Howard,DEF,,PTA,,,,,Tue 27th 4am,,waiver,1040,15,0,69.33,38.33,51.4,,,
266,49088,1000860,Lachlan,Schulz,Fremantle,senior,28,30/11/1997,180,80,VIC,Williamstown,3,"2""",Lachlan Schulz,264,Lachlan,Schultz,FWD,0,FRE,,,,,Tue 27th 4am,,waiver,299,7,0,42.71,38,42.2,Schulz did kick a couple of goals with 17 touches but his efficiency was down. Despite that he looked good and should hold his spot for a few weeks to come.,0,Lachlan Schultz
294,42114,293255,George,Horlin-Smith,Gold Coast,senior,33,22/12/1992,188,84,SA,Sturt,57,"28""",George Horlin-Smith,292,George,Horlin-Smith,MID,,GCS,,,,,Tue 27th 4am,,waiver,317,7,0,45.29,38,38,,,
346,44064,296291,Jake,Kolodjashnij,Geelong,senior,8,9/08/1995,193,94,TAS,Launceston,85,"0""",Jake Kolodjashnij,344,Jake,Kolodjashnij,DEF,,GEE,,,,,Tue 27th 4am,,waiver,1096,20,0,54.8,38,44.8,,,
504,47103,998484,Cameron,Zurhaar,North Melbourne,senior,44,22/05/1998,188,81,WA,East Fremantle,23,"25""",Cameron Zurhaar,545,Cameron,Zurhaar,FWD,,NTH,,,,,Tue 27th 4am,,waiver,1238,19,27,65.16,38,53.2,,,
78,48001,1002235,Cameron,Rayner,Brisbane Lions,senior,16,21/10/1999,187,87,VIC,Western Jets,39,"35""",Cameron Rayner,79,Cameron,Rayner,FWD,,BRL,,,,,Tue 27th 4am,,waiver,1020,22,59,46.36,37.67,45.6,,,
291,48234,1002328,Jacob,Heron,Gold Coast,senior,40,10/12/1999,180,75,QLD,Cairns Saints,11,"2""",Jacob Heron,289,Jacob,Heron,DEF,FWD,GCS,,,,,Tue 27th 4am,,waiver,184,5,0,36.8,37.67,36.8,,,
487,49021,1006058,Bailey,Scott,North Melbourne,senior,30,9/07/2000,184,70,QLD,Gold Coast Academy,4,"3""",Bailey Scott,528,Bailey,Scott,MID,,NTH,,,,,Tue 27th 4am,,waiver,216,4,0,54,37.67,54,Bailey Scott was the Rising Star Nominee this week and he was fantastic. He had 21 touches at an impressive 90% efficiency for those touches. He also slotted two goals. He is one of the must have rookies at the moment.,,
431,47117,992465,Declan,Keilty,Melbourne,senior,45,8/05/1995,194,93,VIC,Casey Scorpions,2,"0""",Declan Keilty,473,Declan,Keilty,DEF,,MEL,,,,,Tue 27th 4am,,waiver,75,2,0,37.5,37.5,37.5,,,
258,44016,995192,Cameron,McCarthy,Fremantle,senior,23,1/04/1995,192,90,WA,South Fremantle,67,"96""",Cameron McCarthy,256,Cam,McCarthy,FWD,0,FRE,,,,,Tue 27th 4am,,waiver,639,12,16,53.25,36.67,46.6,McCarthy had the second best score for the Dockers thanks to 5 goals and his 20 possessions. He won't have great weeks like this too often though so don't jump in too soon on him.,0,Cam McCarthy
413,48218,1008855,Oskar,Baker,Melbourne,senior,33,22/11/1999,182,76,QLD,Aspley,6,"2""",Oskar Baker,456,Oskar,Baker,MID,,MEL,,,,,Tue 27th 4am,,waiver,434,9,0,48.22,36.33,43.4,,,
561,46040,994077,Mabior,Chol,Richmond,senior,41,29/01/1997,198,91,QLD,Yeronga,6,"7""",Mabior Chol,601,Mabior,Chol,FWD,,RIC,,,,,Tue 27th 4am,,waiver,524,9,0,58.22,36,49,,,
